#time memba_kinetic_energy membb_kinetic_energy 
7.94  0.853508   0.734708  
7.95  0.878382   0.732797  
7.96  0.901383   0.729864  
7.97  0.921105   0.726714  
7.98  0.936359   0.724095  
7.99  0.946161   0.722738  
8  0.949813   0.7233  
8.01  0.946968   0.726334  
8.02  0.937692   0.732186  
8.03  0.92248   0.740961  
8.04  0.9022   0.752576  
8.05  0.878056   0.766766  
8.06  0.851576   0.783056  
8.07  0.824496   0.800838  
8.08  0.798657   0.819456  
8.09  0.775803   0.838251  
8.1  0.757358   0.856569  
8.11  0.744369   0.873712  
8.12  0.73746   0.888976  
8.13  0.736862   0.901715  
8.14  0.742359   0.911391  
8.15  0.753321   0.9176  
8.16  0.768756   0.920114  
8.17  0.787357   0.918906  
8.18  0.807607   0.914156  
8.19  0.827919   0.906241  
8.2  0.846761   0.895703  
8.21  0.86276   0.883236  
8.22  0.874827   0.869658  
8.23  0.882244   0.855873  
8.24  0.884689   0.84273  
8.25  0.882268   0.830918  
8.26  0.875476   0.821041  
8.27  0.865093   0.813605  
8.28  0.852152   0.808938  
8.29  0.837904   0.807154  
8.3  0.823671   0.808219  
8.31  0.810652   0.811951  
8.32  0.799808   0.817951  
8.33  0.791857   0.825609  
8.34  0.787221   0.834185  
8.35  0.78598   0.842925  
8.36  0.787891   0.851094  
8.37  0.792434   0.858001  
8.38  0.798856   0.863074  
8.39  0.806186   0.865897  
8.4  0.813287   0.866214  
8.41  0.819096   0.863953  
8.42  0.82275   0.859227  
8.43  0.823621   0.852333  
8.44  0.82137   0.843716  
8.45  0.81593   0.833928  
8.46  0.807452   0.823574  
8.47  0.796386   0.813245  
8.48  0.783486   0.80348  
8.49  0.769678   0.794685  
8.5  0.755978   0.787131  
8.51  0.743388   0.780986  
8.52  0.732808   0.776282  
8.53  0.724954   0.772939  
8.54  0.720315   0.770777  
8.55  0.719145   0.769528  
8.56  0.721425   0.768906  
8.57  0.7269   0.768635  
8.58  0.735108   0.768483  
8.59  0.745383   0.768295  
8.6  0.756934   0.76802  
8.61  0.768953   0.767711  
8.62  0.780696   0.767526  
8.63  0.791513   0.767708  
8.64  0.800897   0.768551  
8.65  0.808547   0.770363  
8.66  0.81431   0.773439  
8.67  0.818215   0.778012  
8.68  0.820507   0.784246  
8.69  0.821557   0.792203  
8.7  0.821795   0.801858  
8.71  0.821649   0.813142  
8.72  0.821543   0.825817  
8.73  0.821812   0.839443  
8.74  0.82263   0.853485  
8.75  0.824036   0.867365  
8.76  0.825944   0.880521  
8.77  0.828296   0.892478  
8.78  0.830982   0.902849  
8.79  0.8337   0.911319  
8.8  0.836107   0.917696  
8.81  0.837873   0.921957  
8.82  0.838705   0.924332  
8.83  0.838381   0.925118  
8.84  0.836801   0.924539  
8.85  0.83397   0.922854  
8.86  0.829969   0.920337  
8.87  0.824942   0.917279  
8.88  0.819096   0.913958  
8.89  0.812754   0.910611  
8.9  0.806319   0.907435  
8.91  0.800272   0.904569  
8.92  0.795135   0.902072  
8.93  0.791387   0.899975  
8.94  0.789433   0.898303  
8.95  0.789602   0.897048  
8.96  0.791993   0.896156  
8.97  0.796464   0.895534  
8.98  0.802724   0.895069  
8.99  0.810271   0.894656  
9  0.818409   0.894234  
9.01  0.826355   0.893784  
9.02  0.833284   0.893342  
9.03  0.838324   0.893  
9.04  0.840665   0.892902  
9.05  0.83964   0.893197  
9.06  0.83478   0.894036  
9.07  0.825886   0.895609  
9.08  0.813054   0.898114  
9.09  0.796662   0.901657  
9.1  0.777345   0.906211  
9.11  0.755974   0.911677  
9.12  0.7336   0.917947  
9.13  0.711373   0.924814  
9.14  0.69047   0.931921  
9.15  0.672001   0.9388  
9.16  0.656909   0.944953  
9.17  0.645899   0.949881  
9.18  0.639394   0.95309  
9.19  0.637494   0.954127  
9.2  0.639976   0.952588  
9.21  0.646311   0.948159  
9.22  0.655752   0.940695  
9.23  0.667427   0.930221  
9.24  0.680366   0.916926  
9.25  0.69357   0.901208  
